"";"ID";"longitude";"latitude";"Date";"Captured Mosquitoes"
"1665";"48.PG";10,052;52,554;"2023-09-07";3
"1666";"48.PG";10,052;52,554;"2023-09-17";2
"1667";"48.PG";10,052;52,554;"2023-09-21";7
"1668";"48.PG";10,052;52,554;"2023-09-28";5
"1669";"48.PG";10,052;52,554;"2023-10-08";4
"1670";"49.PG";9,189;47,693;"2022-05-05";0
"1671";"49.PG";9,189;47,693;"2022-05-10";1
"1672";"49.PG";9,189;47,693;"2022-05-20";6
"1673";"49.PG";9,189;47,693;"2022-05-30";3
"1674";"49.PG";9,189;47,693;"2022-05-31";4
"1675";"49.PG";9,189;47,693;"2022-06-08";2
"1676";"49.PG";9,189;47,693;"2022-06-15";18
"1677";"49.PG";9,189;47,693;"2022-06-22";15
"1678";"49.PG";9,189;47,693;"2022-06-30";9
"1679";"49.PG";9,189;47,693;"2022-07-05";13
"1680";"49.PG";9,189;47,693;"2022-07-09";1
"1681";"49.PG";9,189;47,693;"2022-07-12";20
"1682";"49.PG";9,189;47,693;"2022-07-19";16
"1683";"49.PG";9,189;47,693;"2022-09-09";0
"1684";"49.PG";9,189;47,693;"2022-09-22";0
"1685";"5.PR";7,343;53,592;"2021-04-25";0
"1686";"5.PR";7,343;53,592;"2021-05-01";0
"1687";"5.PR";7,343;53,592;"2021-05-02";90
"1688";"5.PR";7,343;53,592;"2021-05-09";0
"1689";"5.PR";7,343;53,592;"2021-05-10";6,28571428571428
"1690";"5.PR";7,343;53,592;"2021-05-16";0,5
"1691";"5.PR";7,343;53,592;"2021-05-17";0
"1692";"5.PR";7,343;53,592;"2021-05-23";0
"1693";"5.PR";7,343;53,592;"2021-05-24";0
"1694";"5.PR";7,343;53,592;"2021-05-30";10
"1695";"5.PR";7,343;53,592;"2021-06-12";1,85714285714285
"1705";"7.PR";9,234;53,983;"2021-03-12";1
"1706";"7.PR";9,234;53,983;"2021-04-28";1
"1707";"7.PR";9,234;53,983;"2021-05-06";0
"1708";"7.PR";9,234;53,983;"2021-06-04";2
"1709";"7.PR";9,234;53,983;"2021-06-10";13
"1710";"7.PR";9,234;53,983;"2021-06-24";1
"1711";"7.PR";9,234;53,983;"2021-06-26";14
"1712";"7.PR";9,234;53,983;"2021-06-30";31
"1713";"7.PR";9,234;53,983;"2021-07-04";25
"1714";"7.PR";9,234;53,983;"2021-07-31";25
"1715";"7.PR";9,234;53,983;"2021-08-01";15
"1716";"7.PR";9,234;53,983;"2021-08-07";39
"1717";"7.PR";9,234;53,983;"2021-08-08";25
"1718";"7.PR";9,234;53,983;"2021-08-14";27
"1719";"7.PR";9,234;53,983;"2021-08-22";9
"1720";"7.PR";9,234;53,983;"2021-09-19";2
"1721";"7.PG";9,234;53,983;"2021-03-12";1
"1722";"7.PG";9,234;53,983;"2021-04-28";5
"1723";"7.PG";9,234;53,983;"2021-05-06";0
"1724";"7.PG";9,234;53,983;"2021-06-03";0
"1725";"7.PG";9,234;53,983;"2021-06-16";2
"1726";"7.PG";9,234;53,983;"2021-06-17";15
"1727";"7.PG";9,234;53,983;"2021-06-24";106
"1728";"7.PG";9,234;53,983;"2021-06-26";25
"1729";"7.PG";9,234;53,983;"2021-08-14";45
"1730";"7.PG";9,234;53,983;"2021-08-22";23
"1731";"7.PG";9,234;53,983;"2021-09-19";4
"1732";"7.PG";9,234;53,983;"2021-10-03";1
"1733";"7.PG";9,234;53,983;"2021-10-10";2
"1734";"7.PG";9,234;53,983;"2022-05-01";3
"1735";"7.PG";9,234;53,983;"2022-05-07";0
"1736";"7.PG";9,234;53,983;"2022-06-04";0
"1737";"7.PG";9,234;53,983;"2022-06-26";0
"1738";"7.PG";9,234;53,983;"2022-07-03";1
"1739";"7.PG";9,234;53,983;"2022-07-10";1
"1740";"7.PG";9,234;53,983;"2022-07-26";3
"1741";"7.PG";9,234;53,983;"2022-08-06";1
"1742";"7.PG";9,234;53,983;"2023-04-22";13
"1743";"7.PG";9,234;53,983;"2023-05-02";5
"1744";"7.PG";9,234;53,983;"2023-05-21";1
"1745";"7.PG";9,234;53,983;"2023-05-29";1
"1746";"7.PG";9,234;53,983;"2023-06-06";1
"1747";"7.PG";9,234;53,983;"2023-06-11";29
"1748";"7.PG";9,234;53,983;"2023-06-18";10
"1749";"7.PG";9,234;53,983;"2023-06-27";18
"1750";"7.PG";9,234;53,983;"2023-07-03";25
"1751";"7.PG";9,234;53,983;"2023-07-04";1
"1752";"8.PG";8,668;49,55;"2023-04-21";0
"1753";"8.PG";8,668;49,55;"2023-04-22";0
"1754";"8.PG";8,668;49,55;"2023-04-23";0
"1755";"8.PG";8,668;49,55;"2023-04-24";0
"1756";"8.PG";8,668;49,55;"2023-04-25";0
"1757";"8.PG";8,668;49,55;"2023-04-26";0
"1758";"8.PG";8,668;49,55;"2023-04-27";0
"1759";"8.PG";8,668;49,55;"2023-04-28";0
"1760";"8.PG";8,668;49,55;"2023-04-29";0
"1761";"8.PG";8,668;49,55;"2023-04-30";0
"1762";"8.PG";8,668;49,55;"2023-05-01";0
"1763";"8.PG";8,668;49,55;"2023-05-02";0
"1764";"8.PG";8,668;49,55;"2023-05-03";0
"1765";"8.PG";8,668;49,55;"2023-05-04";1
"1766";"8.PG";8,668;49,55;"2023-05-05";0
"1767";"8.PG";8,668;49,55;"2023-05-06";1
"1768";"8.PG";8,668;49,55;"2023-05-07";0
"1769";"8.PG";8,668;49,55;"2023-05-08";0
"1770";"8.PG";8,668;49,55;"2023-05-09";0
"1771";"8.PG";8,668;49,55;"2023-05-10";0
"1772";"8.PG";8,668;49,55;"2023-05-11";1
"1773";"8.PG";8,668;49,55;"2023-05-12";0
"1774";"8.PG";8,668;49,55;"2023-05-13";0
"1775";"8.PG";8,668;49,55;"2023-05-14";0
"1776";"8.PG";8,668;49,55;"2023-05-15";0
"1777";"8.PG";8,668;49,55;"2023-05-16";0
"1778";"8.PG";8,668;49,55;"2023-05-17";1
"1779";"8.PG";8,668;49,55;"2023-05-18";0
"1780";"8.PG";8,668;49,55;"2023-05-19";0
"1781";"8.PG";8,668;49,55;"2023-05-20";0
"1782";"8.PG";8,668;49,55;"2023-05-21";0
"1783";"8.PG";8,668;49,55;"2023-05-22";0
"1784";"8.PG";8,668;49,55;"2023-05-23";1
"1785";"8.PG";8,668;49,55;"2023-05-24";0
"1786";"8.PG";8,668;49,55;"2023-05-25";1
"1787";"8.PG";8,668;49,55;"2023-05-26";2
"1788";"8.PG";8,668;49,55;"2023-05-27";1
"1789";"8.PG";8,668;49,55;"2023-05-28";1
"1790";"8.PG";8,668;49,55;"2023-05-29";1
"1791";"8.PG";8,668;49,55;"2023-05-30";1
"1792";"8.PG";8,668;49,55;"2023-05-31";0
"1793";"8.PG";8,668;49,55;"2023-06-01";2
"1794";"8.PG";8,668;49,55;"2023-06-02";0
"1795";"8.PG";8,668;49,55;"2023-06-03";0
"1796";"8.PG";8,668;49,55;"2023-06-04";3
"1797";"8.PG";8,668;49,55;"2023-06-05";2
"1798";"8.PG";8,668;49,55;"2023-06-06";3
"1799";"8.PG";8,668;49,55;"2023-06-07";3
"1800";"8.PG";8,668;49,55;"2023-06-08";1
"1801";"8.PG";8,668;49,55;"2023-06-09";7
"1802";"8.PG";8,668;49,55;"2023-06-10";9
"1803";"8.PG";8,668;49,55;"2023-06-11";0
"1804";"8.PG";8,668;49,55;"2023-06-12";11
"1805";"8.PG";8,668;49,55;"2023-06-13";5
"1806";"8.PG";8,668;49,55;"2023-06-15";12
"1807";"8.PG";8,668;49,55;"2023-06-16";14
"1808";"8.PG";8,668;49,55;"2023-06-17";10
"1809";"8.PG";8,668;49,55;"2023-06-18";8
"1810";"8.PG";8,668;49,55;"2023-06-19";8
"1811";"8.PG";8,668;49,55;"2023-06-20";17
"1812";"8.PG";8,668;49,55;"2023-06-21";12
"1813";"8.PG";8,668;49,55;"2023-06-22";22
"1814";"8.PG";8,668;49,55;"2023-06-23";0
"1815";"8.PG";8,668;49,55;"2023-06-24";13
"1816";"8.PG";8,668;49,55;"2023-06-25";14
"1817";"8.PG";8,668;49,55;"2023-06-26";13
"1818";"8.PG";8,668;49,55;"2023-06-27";16
"1819";"8.PG";8,668;49,55;"2023-06-28";15
"1820";"8.PG";8,668;49,55;"2023-06-29";25
"1821";"8.PG";8,668;49,55;"2023-06-30";17
"1822";"8.PG";8,668;49,55;"2023-07-01";25
"1823";"8.PG";8,668;49,55;"2023-07-02";13
"1824";"8.PG";8,668;49,55;"2023-07-03";33
"1825";"8.PG";8,668;49,55;"2023-07-04";6
"1826";"8.PG";8,668;49,55;"2023-07-05";22
"1827";"8.PG";8,668;49,55;"2023-07-06";29
"1828";"8.PG";8,668;49,55;"2023-07-07";10
"1829";"8.PG";8,668;49,55;"2023-07-08";24
"1830";"8.PG";8,668;49,55;"2023-07-09";11
"1831";"8.PG";8,668;49,55;"2023-07-10";11
"1832";"8.PG";8,668;49,55;"2023-07-11";20
"1833";"8.PG";8,668;49,55;"2023-07-12";13
"1834";"8.PG";8,668;49,55;"2023-07-13";17
"1835";"8.PG";8,668;49,55;"2023-07-14";2
"1836";"8.PG";8,668;49,55;"2023-07-15";7
"1837";"8.PG";8,668;49,55;"2023-07-16";4
"1838";"8.PG";8,668;49,55;"2023-07-17";14
"1839";"8.PG";8,668;49,55;"2023-07-18";10
"1840";"8.PG";8,668;49,55;"2023-07-19";17
"1841";"8.PG";8,668;49,55;"2023-07-20";7
"1842";"8.PG";8,668;49,55;"2023-07-21";5
"1843";"8.PG";8,668;49,55;"2023-07-22";8
"1844";"8.PG";8,668;49,55;"2023-07-23";8
"1845";"8.PG";8,668;49,55;"2023-07-24";2
"1846";"8.PG";8,668;49,55;"2023-07-25";3
"1847";"8.PG";8,668;49,55;"2023-07-26";7
"1848";"8.PG";8,668;49,55;"2023-07-27";3
"1849";"8.PG";8,668;49,55;"2023-07-28";3
"1850";"8.PG";8,668;49,55;"2023-07-29";6
"1851";"8.PG";8,668;49,55;"2023-07-30";7
"1852";"8.PG";8,668;49,55;"2023-07-31";6
"1853";"8.PG";8,668;49,55;"2023-08-01";3
"1854";"8.PG";8,668;49,55;"2023-08-02";4
"1855";"8.PG";8,668;49,55;"2023-08-03";4
"1856";"8.PG";8,668;49,55;"2023-08-04";9
"1857";"8.PG";8,668;49,55;"2023-08-05";1
"1858";"8.PG";8,668;49,55;"2023-08-06";4
"1859";"8.PG";8,668;49,55;"2023-08-07";1
"1860";"8.PG";8,668;49,55;"2023-08-08";4
"1861";"8.PG";8,668;49,55;"2023-08-09";3
"1862";"8.PG";8,668;49,55;"2023-08-10";0
"1863";"8.PG";8,668;49,55;"2023-08-11";10
"1864";"8.PG";8,668;49,55;"2023-08-12";2
"1865";"8.PG";8,668;49,55;"2023-08-13";8
"1866";"8.PG";8,668;49,55;"2023-08-14";4
"1867";"8.PG";8,668;49,55;"2023-08-15";4
"1868";"8.PG";8,668;49,55;"2023-08-16";1
"1869";"8.PG";8,668;49,55;"2023-08-17";7
"1870";"8.PG";8,668;49,55;"2023-08-18";3
"1871";"8.PG";8,668;49,55;"2023-08-19";3
"1872";"8.PG";8,668;49,55;"2023-08-20";6
"1873";"8.PG";8,668;49,55;"2023-08-21";12
"1874";"8.PG";8,668;49,55;"2023-08-22";6
"1875";"8.PG";8,668;49,55;"2023-08-23";7
"1876";"8.PG";8,668;49,55;"2023-08-24";5
"1877";"8.PG";8,668;49,55;"2023-08-25";4
"1878";"8.PG";8,668;49,55;"2023-08-26";9
"1879";"8.PG";8,668;49,55;"2023-08-27";11
"1880";"8.PG";8,668;49,55;"2023-08-28";1
"1881";"8.PG";8,668;49,55;"2023-08-29";1
"1882";"8.PG";8,668;49,55;"2023-08-30";1
"1883";"8.PG";8,668;49,55;"2023-08-31";3
"1884";"8.PG";8,668;49,55;"2023-09-01";5
"1885";"8.PG";8,668;49,55;"2023-09-02";6
"1886";"8.PG";8,668;49,55;"2023-09-03";6
"1887";"8.PG";8,668;49,55;"2023-09-04";7
"1888";"8.PG";8,668;49,55;"2023-09-05";4
"1889";"8.PG";8,668;49,55;"2023-09-06";10
"1890";"8.PG";8,668;49,55;"2023-09-07";6
"1891";"8.PG";8,668;49,55;"2023-09-08";1
"1892";"8.PG";8,668;49,55;"2023-09-09";1
"1893";"8.PG";8,668;49,55;"2023-09-10";3
"1894";"8.PG";8,668;49,55;"2023-09-11";1
"1895";"8.PG";8,668;49,55;"2023-09-12";1
"1896";"8.PG";8,668;49,55;"2023-09-13";2
"1897";"8.PG";8,668;49,55;"2023-09-14";5
"1898";"8.PG";8,668;49,55;"2023-09-15";4
"1899";"8.PG";8,668;49,55;"2023-09-16";3
"1900";"8.PG";8,668;49,55;"2023-09-17";0
"1901";"8.PG";8,668;49,55;"2023-09-18";2
"1902";"8.PG";8,668;49,55;"2023-09-19";1
"1903";"8.PG";8,668;49,55;"2023-09-20";5
"1904";"8.PG";8,668;49,55;"2023-09-21";1
"1905";"8.PG";8,668;49,55;"2023-09-22";0
"1906";"8.PG";8,668;49,55;"2023-09-23";0
"1907";"8.PG";8,668;49,55;"2023-09-24";1
"1908";"8.PG";8,668;49,55;"2023-09-25";0
"1909";"8.PG";8,668;49,55;"2023-09-26";0
"1910";"8.PG";8,668;49,55;"2023-09-27";1
"1911";"8.PG";8,668;49,55;"2023-09-28";0
"1912";"8.PG";8,668;49,55;"2023-09-29";3
"1913";"8.PG";8,668;49,55;"2023-09-30";6
"1914";"8.PG";8,668;49,55;"2023-10-01";1
"1915";"8.PG";8,668;49,55;"2023-10-02";0
"1916";"8.PG";8,668;49,55;"2023-10-03";2
"1917";"8.PG";8,668;49,55;"2023-10-04";1
"1918";"8.PG";8,668;49,55;"2023-10-05";3
"1919";"8.PG";8,668;49,55;"2023-10-06";0
"1920";"8.PG";8,668;49,55;"2023-10-07";2
"1921";"8.PG";8,668;49,55;"2023-10-08";0
"1922";"8.PG";8,668;49,55;"2023-10-09";1
"1923";"8.PG";8,668;49,55;"2023-10-10";1
"1924";"8.PG";8,668;49,55;"2023-10-11";0
"1925";"8.PG";8,668;49,55;"2023-10-12";1
"1926";"8.PG";8,668;49,55;"2023-10-13";0
"1927";"8.PG";8,668;49,55;"2023-10-14";0
"1928";"8.PG";8,668;49,55;"2023-10-15";1
"1929";"8.PG";8,668;49,55;"2023-10-16";0
"1930";"8.PG";8,668;49,55;"2023-10-17";0
"1931";"8.PG";8,668;49,55;"2023-10-18";1
"1932";"8.PG";8,668;49,55;"2023-10-19";3
"1933";"8.PG";8,668;49,55;"2023-10-20";2
"1934";"8.PG";8,668;49,55;"2023-10-21";2
"1935";"8.PG";8,668;49,55;"2023-10-22";3
"1936";"8.PG";8,668;49,55;"2023-10-23";0
"1937";"8.PG";8,668;49,55;"2023-10-24";0
"1938";"8.PG";8,668;49,55;"2023-10-25";2
"1939";"8.PG";8,668;49,55;"2023-10-26";0
"1940";"8.PG";8,668;49,55;"2023-10-27";0
"1941";"8.PG";8,668;49,55;"2023-10-28";0
"1942";"8.PG";8,668;49,55;"2023-10-29";0
"1943";"8.PG";8,668;49,55;"2023-10-30";1
"1944";"8.PR";8,668;49,55;"2021-06-11";3
"1945";"8.PR";8,668;49,55;"2021-06-12";3
"1946";"8.PR";8,668;49,55;"2021-06-13";1
"1947";"8.PR";8,668;49,55;"2021-06-14";1
"1948";"8.PR";8,668;49,55;"2021-06-15";2
"1949";"8.PR";8,668;49,55;"2021-06-16";2
"1950";"8.PR";8,668;49,55;"2021-06-17";8
"1951";"8.PR";8,668;49,55;"2021-06-18";7
"1952";"8.PR";8,668;49,55;"2021-06-19";10
"1953";"8.PR";8,668;49,55;"2021-06-21";2
"1954";"8.PR";8,668;49,55;"2021-06-22";1
"1955";"8.PR";8,668;49,55;"2021-06-23";2
"1956";"8.PR";8,668;49,55;"2021-06-24";3
"1957";"8.PR";8,668;49,55;"2021-06-26";3
"1958";"8.PR";8,668;49,55;"2021-06-27";3
"1959";"8.PR";8,668;49,55;"2021-06-28";7
"1960";"8.PR";8,668;49,55;"2021-06-29";1
"1961";"8.PR";8,668;49,55;"2021-07-01";2
"1962";"8.PR";8,668;49,55;"2021-07-02";2
"1963";"8.PR";8,668;49,55;"2021-07-03";0
"1964";"8.PR";8,668;49,55;"2021-07-04";2
"1965";"8.PR";8,668;49,55;"2021-07-07";2
"1966";"8.PR";8,668;49,55;"2021-07-08";7
"1967";"8.PR";8,668;49,55;"2021-07-09";2
"1968";"8.PR";8,668;49,55;"2021-07-10";1
"1969";"8.PR";8,668;49,55;"2021-07-11";1
"1970";"8.PR";8,668;49,55;"2021-07-12";4
"1971";"8.PR";8,668;49,55;"2021-07-13";3
"1972";"8.PR";8,668;49,55;"2021-07-14";4
"1973";"8.PR";8,668;49,55;"2021-07-15";3,33333333333333
"1974";"8.PR";8,668;49,55;"2021-07-19";14
"1975";"8.PR";8,668;49,55;"2021-07-20";7
"1976";"8.PR";8,668;49,55;"2021-07-21";9
"1977";"8.PR";8,668;49,55;"2021-07-22";6
"1978";"8.PR";8,668;49,55;"2021-07-23";10
"1979";"8.PR";8,668;49,55;"2021-07-24";26
"1980";"8.PR";8,668;49,55;"2021-07-25";9
"1981";"8.PR";8,668;49,55;"2021-07-26";13
"1982";"8.PR";8,668;49,55;"2021-07-27";1
"1983";"8.PR";8,668;49,55;"2021-07-28";5
"1984";"8.PR";8,668;49,55;"2021-07-29";8
"1985";"8.PR";8,668;49,55;"2021-07-30";11
"1986";"8.PR";8,668;49,55;"2021-07-31";5
"1987";"8.PR";8,668;49,55;"2021-08-01";9
"1988";"8.PR";8,668;49,55;"2021-08-02";4
"1989";"8.PR";8,668;49,55;"2021-08-03";3
"1990";"8.PR";8,668;49,55;"2021-08-05";9
"1991";"8.PR";8,668;49,55;"2021-08-06";5
"1992";"8.PR";8,668;49,55;"2021-08-07";40
"1993";"8.PR";8,668;49,55;"2021-08-08";59
"1994";"8.PR";8,668;49,55;"2021-08-09";52
"1995";"8.PR";8,668;49,55;"2021-08-10";6
"1996";"8.PR";8,668;49,55;"2021-08-11";64
"1997";"8.PR";8,668;49,55;"2021-08-12";38
"1998";"8.PR";8,668;49,55;"2021-08-13";49
"1999";"8.PR";8,668;49,55;"2021-08-14";85
"2000";"8.PR";8,668;49,55;"2021-08-15";54
"2001";"8.PR";8,668;49,55;"2021-08-16";50
"2002";"8.PR";8,668;49,55;"2021-08-17";5
"2003";"8.PR";8,668;49,55;"2021-08-18";16
"2004";"8.PR";8,668;49,55;"2021-08-19";9
"2005";"8.PR";8,668;49,55;"2021-08-20";16
"2006";"8.PR";8,668;49,55;"2021-08-21";6
"2007";"8.PR";8,668;49,55;"2021-08-22";7
"2008";"8.PR";8,668;49,55;"2021-08-23";3
"2009";"8.PR";8,668;49,55;"2021-08-24";6
"2010";"8.PR";8,668;49,55;"2021-08-25";9
"2011";"8.PR";8,668;49,55;"2021-08-26";9
"2012";"8.PR";8,668;49,55;"2021-08-27";10
"2013";"8.PR";8,668;49,55;"2021-08-28";4
"2014";"8.PR";8,668;49,55;"2021-09-28";0,142857142857143
"2015";"8.PR";8,668;49,55;"2021-10-05";0,142857142857143
"2016";"8.PR";8,668;49,55;"2021-10-12";1
"2017";"8.PR";8,668;49,55;"2021-10-13";3
"2018";"8.PR";8,668;49,55;"2021-10-16";0
"2019";"8.PR";8,668;49,55;"2021-10-17";4
"2020";"8.PR";8,668;49,55;"2021-10-18";0
"2021";"8.PR";8,668;49,55;"2021-10-19";0,285714285714286
"2022";"8.PR";8,668;49,55;"2021-10-26";0,428571428571429
"2023";"8.PR";8,668;49,55;"2021-11-02";0
"2024";"8.PR";8,668;49,55;"2021-11-09";0,142857142857143
"2025";"8.PR";8,668;49,55;"2021-11-16";0,714285714285714
"2026";"8.PR";8,668;49,55;"2021-11-23";0
"2027";"8.PR";8,668;49,55;"2021-11-30";0
"2028";"8.PR";8,668;49,55;"2021-12-07";0,142857142857143
"2029";"8.PR";8,668;49,55;"2021-12-14";0
"2030";"8.PR";8,668;49,55;"2021-12-28";0,142857142857143
"2031";"8.PR";8,668;49,55;"2022-01-04";0,285714285714286
"2032";"8.PR";8,668;49,55;"2022-01-11";0
"2033";"8.PR";8,668;49,55;"2022-01-18";0
"2034";"8.PR";8,668;49,55;"2022-01-25";0
"2035";"8.PR";8,668;49,55;"2022-02-01";0,285714285714286
"2036";"8.PR";8,668;49,55;"2022-02-08";0
"2037";"8.PR";8,668;49,55;"2022-02-15";0,142857142857143
"2038";"8.PR";8,668;49,55;"2022-02-22";0,142857142857143
"2039";"8.PR";8,668;49,55;"2022-03-01";0,142857142857143
"2040";"8.PR";8,668;49,55;"2022-03-08";1,28571428571429
"2041";"8.PG";8,668;49,55;"2021-06-08";3
"2042";"8.PG";8,668;49,55;"2021-06-09";0
"2043";"8.PG";8,668;49,55;"2021-06-11";10
"2044";"8.PG";8,668;49,55;"2021-06-12";13
"2045";"8.PG";8,668;49,55;"2021-06-13";30
"2046";"8.PG";8,668;49,55;"2021-06-14";8
"2047";"8.PG";8,668;49,55;"2021-06-15";2
"2048";"8.PG";8,668;49,55;"2021-06-16";7
"2049";"8.PG";8,668;49,55;"2021-06-17";3
"2050";"8.PG";8,668;49,55;"2021-06-18";8
"2051";"8.PG";8,668;49,55;"2021-06-19";15
"2052";"8.PG";8,668;49,55;"2021-06-20";2
"2053";"8.PG";8,668;49,55;"2021-06-21";9
"2054";"8.PG";8,668;49,55;"2021-06-22";5
"2055";"8.PG";8,668;49,55;"2021-06-23";7
"2056";"8.PG";8,668;49,55;"2021-06-24";1
"2057";"8.PG";8,668;49,55;"2021-06-25";7
"2058";"8.PG";8,668;49,55;"2021-06-26";4
"2059";"8.PG";8,668;49,55;"2021-06-27";4
"2060";"8.PG";8,668;49,55;"2021-06-28";8
"2061";"8.PG";8,668;49,55;"2021-06-29";10,5
"2062";"8.PG";8,668;49,55;"2021-07-02";4
"2063";"8.PG";8,668;49,55;"2021-07-03";6
"2064";"8.PG";8,668;49,55;"2021-07-04";22
"2065";"8.PG";8,668;49,55;"2021-07-06";16
"2066";"8.PG";8,668;49,55;"2021-07-07";6
"2067";"8.PG";8,668;49,55;"2021-07-08";5
"2068";"8.PG";8,668;49,55;"2021-07-09";9
"2069";"8.PG";8,668;49,55;"2021-07-10";5
"2070";"8.PG";8,668;49,55;"2021-07-11";7
"2071";"8.PG";8,668;49,55;"2021-07-12";7
"2072";"8.PG";8,668;49,55;"2021-07-13";3
"2073";"8.PG";8,668;49,55;"2021-07-14";20
"2074";"8.PG";8,668;49,55;"2021-07-15";18
"2075";"8.PG";8,668;49,55;"2021-07-18";19
"2076";"8.PG";8,668;49,55;"2021-07-19";22
"2077";"8.PG";8,668;49,55;"2021-07-20";13
"2078";"8.PG";8,668;49,55;"2021-07-21";3
"2079";"8.PG";8,668;49,55;"2021-07-22";12
"2080";"8.PG";8,668;49,55;"2021-07-23";17
"2081";"8.PG";8,668;49,55;"2021-07-24";15
"2082";"8.PG";8,668;49,55;"2021-07-25";6,5
"2083";"8.PG";8,668;49,55;"2021-07-27";13
"2084";"8.PG";8,668;49,55;"2021-07-28";25
"2085";"8.PG";8,668;49,55;"2021-07-29";25
"2086";"8.PG";8,668;49,55;"2021-07-30";17
"2087";"8.PG";8,668;49,55;"2021-07-31";32
"2088";"8.PG";8,668;49,55;"2021-08-01";28
"2089";"8.PG";8,668;49,55;"2021-08-02";32
"2090";"8.PG";8,668;49,55;"2021-08-03";7
"2091";"8.PG";8,668;49,55;"2021-08-04";16
"2092";"8.PG";8,668;49,55;"2021-08-05";22
"2093";"8.PG";8,668;49,55;"2021-08-06";17
"2094";"8.PG";8,668;49,55;"2021-08-07";29
"2095";"8.PG";8,668;49,55;"2021-08-08";10
"2096";"8.PG";8,668;49,55;"2021-08-09";12
"2097";"8.PG";8,668;49,55;"2021-08-10";71
"2098";"8.PG";8,668;49,55;"2021-08-11";25
"2099";"8.PG";8,668;49,55;"2021-08-12";15
"2100";"8.PG";8,668;49,55;"2021-08-13";71
"2101";"8.PG";8,668;49,55;"2021-08-14";39
"2102";"8.PG";8,668;49,55;"2021-08-15";43
"2103";"8.PG";8,668;49,55;"2021-08-16";58
"2104";"8.PG";8,668;49,55;"2021-08-17";12
"2105";"8.PG";8,668;49,55;"2021-08-18";8
"2106";"8.PG";8,668;49,55;"2021-08-19";23
"2107";"8.PG";8,668;49,55;"2021-08-20";20
"2108";"8.PG";8,668;49,55;"2021-08-21";16
"2109";"8.PG";8,668;49,55;"2021-08-22";9
"2110";"8.PG";8,668;49,55;"2021-08-23";17
"2111";"8.PG";8,668;49,55;"2021-08-24";11
"2112";"8.PG";8,668;49,55;"2021-08-25";33
"2113";"8.PG";8,668;49,55;"2021-08-26";9
"2114";"8.PG";8,668;49,55;"2021-08-27";23
"2115";"8.PG";8,668;49,55;"2021-08-28";7
"2116";"8.PG";8,668;49,55;"2021-10-12";1
"2117";"8.PG";8,668;49,55;"2021-10-13";3
"2118";"8.PG";8,668;49,55;"2021-10-15";5
"2119";"8.PG";8,668;49,55;"2021-10-16";0
"2120";"8.PG";8,668;49,55;"2021-10-17";3
"2121";"9.PR";9,091;48,531;"2021-04-23";1
"2122";"9.PR";9,091;48,531;"2021-04-24";0
"2123";"9.PR";9,091;48,531;"2021-04-30";0
"2124";"9.PR";9,091;48,531;"2021-05-07";0
"2125";"9.PR";9,091;48,531;"2021-05-12";0
"2126";"9.PR";9,091;48,531;"2021-05-14";0
"2127";"9.PR";9,091;48,531;"2021-05-20";0,666666666666667
"2128";"9.PR";9,091;48,531;"2021-05-23";0,333333333333333
"2129";"9.PR";9,091;48,531;"2021-08-13";10
"2130";"9.PR";9,091;48,531;"2021-08-15";10
"2131";"9.PR";9,091;48,531;"2021-08-25";1
"2132";"9.PR";9,091;48,531;"2021-08-26";0
"2133";"9.PR";9,091;48,531;"2021-08-27";8,5
"2134";"9.PR";9,091;48,531;"2021-08-29";1
"2135";"9.PR";9,091;48,531;"2021-08-30";0
"2136";"9.PR";9,091;48,531;"2021-09-01";1
"2137";"9.PR";9,091;48,531;"2021-09-02";2
"2138";"9.PR";9,091;48,531;"2021-09-05";1
"2139";"9.PR";9,091;48,531;"2021-09-06";4
"2140";"9.PR";9,091;48,531;"2021-09-07";NA
"2141";"9.PR";9,091;48,531;"2021-09-08";4
"2142";"9.PR";9,091;48,531;"2021-09-10";3
"2143";"9.PR";9,091;48,531;"2021-09-11";4
"2144";"9.PR";9,091;48,531;"2021-09-12";4
"2145";"9.PR";9,091;48,531;"2021-09-14";5
"2146";"9.PR";9,091;48,531;"2021-09-15";3
"2147";"9.PR";9,091;48,531;"2021-09-16";10
"2148";"9.PR";9,091;48,531;"2021-09-24";2
"2149";"9.PR";9,091;48,531;"2021-09-25";1
"2150";"9.PR";9,091;48,531;"2021-09-26";2
"2151";"9.PR";9,091;48,531;"2021-09-27";2
"2152";"9.PR";9,091;48,531;"2021-09-28";3
"2153";"9.PR";9,091;48,531;"2021-09-29";1
"2154";"9.PR";9,091;48,531;"2021-10-01";0
"2155";"9.PR";9,091;48,531;"2021-10-02";1
"2156";"9.PR";9,091;48,531;"2021-10-03";5
"2157";"9.PR";9,091;48,531;"2021-10-04";2
"2158";"9.PR";9,091;48,531;"2021-10-05";2,25
"2159";"9.PR";9,091;48,531;"2021-10-09";3
"2160";"9.PR";9,091;48,531;"2021-10-11";2
"2161";"9.PR";9,091;48,531;"2021-10-12";1
"2162";"9.PR";9,091;48,531;"2021-10-13";0
"2163";"9.PR";9,091;48,531;"2021-10-16";2
"2164";"9.PR";9,091;48,531;"2021-10-17";2
"2165";"9.PR";9,091;48,531;"2021-10-18";3
"2166";"9.PR";9,091;48,531;"2021-10-19";0
"2167";"9.PR";9,091;48,531;"2021-10-20";1
